date,1. open,2. high,3. low,4. close,5. volume
2019-08-02 09:31:00,89.1384,90.3,89.1,89.885,0.0
2019-08-02 09:33:00,89.72,89.84,89.68,89.84,1111.0
2019-08-02 09:35:00,89.93,89.99,89.86,89.89,1873.0
2019-08-02 09:36:00,89.87,89.93,89.83,89.83,1001.0
2019-08-02 09:37:00,89.75,89.83,89.75,89.83,319.0
2019-08-02 09:38:00,89.9,89.9,89.65,89.65,2589.0
2019-08-02 09:39:00,89.78,89.8,89.78,89.8,639.0
2019-08-02 09:40:00,89.82,89.82,89.74,89.74,455.0
2019-08-02 09:41:00,89.785,89.85,89.69,89.69,1504.0
2019-08-02 09:42:00,89.83,89.86,89.83,89.86,448.0
2019-08-02 09:43:00,89.69,89.775,89.69,89.775,1189.0
2019-08-02 09:45:00,89.79,89.89,89.79,89.89,5273.0
2019-08-02 09:47:00,89.92,89.92,89.92,89.92,135.0
2019-08-02 09:48:00,89.82,89.86,89.8,89.81,1421.0
2019-08-02 09:49:00,89.79,89.86,89.78,89.86,556.0
2019-08-02 09:50:00,89.85,89.85,89.7326,89.7326,973.0
2019-08-02 09:51:00,89.81,89.815,89.8,89.815,301.0
2019-08-02 09:52:00,89.815,89.86,89.81,89.825,829.0
2019-08-02 09:53:00,89.87,89.87,89.82,89.845,1504.0
2019-08-02 09:54:00,89.92,89.92,89.92,89.92,114.0
2019-08-02 09:55:00,90.01,90.01,90.01,90.01,101.0
2019-08-02 09:56:00,90.01,90.05,90.0,90.05,622.0
2019-08-02 09:57:00,90.0,90.0,89.94,89.96,1930.0
2019-08-02 09:58:00,89.97,90.04,89.97,90.04,640.0
2019-08-02 09:59:00,90.01,90.02,90.0,90.0,695.0
2019-08-02 10:00:00,90.03,90.04,90.03,90.04,414.0
2019-08-02 10:01:00,89.99,90.06,89.97,90.06,2207.0
2019-08-02 10:02:00,90.04,90.04,89.89,89.89,1639.0
2019-08-02 10:03:00,89.93,89.94,89.93,89.94,429.0
2019-08-02 10:05:00,89.93,90.0,89.93,89.94,3346.0
2019-08-02 10:06:00,89.96,90.02,89.96,90.02,810.0
2019-08-02 10:07:00,90.04,90.04,90.0119,90.0119,2064.0
2019-08-02 10:08:00,89.99,89.99,89.9475,89.9475,1091.0
2019-08-02 10:09:00,89.95,89.95,89.95,89.95,101.0
2019-08-02 10:10:00,90.0,90.02,89.98,89.99,1219.0
2019-08-02 10:11:00,89.96,89.98,89.88,89.91,1642.0
2019-08-02 10:12:00,89.85,89.9,89.85,89.9,1253.0
2019-08-02 10:13:00,89.85,89.88,89.76,89.76,899.0
2019-08-02 10:14:00,89.76,89.83,89.76,89.83,2089.0
2019-08-02 10:15:00,89.82,89.82,89.81,89.81,702.0
2019-08-02 10:16:00,89.785,89.785,89.7,89.7,1776.0
2019-08-02 10:17:00,89.7,89.7,89.7,89.7,501.0
2019-08-02 10:18:00,89.81,89.81,89.81,89.81,451.0
2019-08-02 10:19:00,89.77,89.77,89.69,89.71,2333.0
2019-08-02 10:20:00,89.6968,89.71,89.61,89.61,1049.0
2019-08-02 10:21:00,89.64,89.64,89.54,89.54,1299.0
2019-08-02 10:22:00,89.53,89.58,89.53,89.58,466.0
2019-08-02 10:23:00,89.6,89.64,89.59,89.64,1736.0
2019-08-02 10:24:00,89.6,89.63,89.54,89.63,3174.0
2019-08-02 10:25:00,89.63,89.67,89.63,89.65,988.0
2019-08-02 10:26:00,89.64,89.68,89.53,89.575,4949.0
2019-08-02 10:27:00,89.585,89.64,89.585,89.64,1870.0
2019-08-02 10:28:00,89.67,89.6774,89.61,89.61,2582.0
2019-08-02 10:29:00,89.5928,89.67,89.59,89.59,4409.0
2019-08-02 10:30:00,89.59,89.59,89.59,89.59,244.0
2019-08-02 10:31:00,89.58,89.58,89.52,89.52,863.0
2019-08-02 10:32:00,89.51,89.51,89.45,89.45,1125.0
2019-08-02 10:33:00,89.46,89.46,89.42,89.425,536.0
2019-08-02 10:34:00,89.43,89.43,89.3567,89.3567,968.0
2019-08-02 10:35:00,89.35,89.37,89.16,89.18,10106.0
2019-08-02 10:36:00,89.24,89.25,89.08,89.17,6194.0
2019-08-02 10:37:00,89.13,89.16,89.09,89.09,1627.0
2019-08-02 10:38:00,89.09,89.09,89.01,89.07,4946.0
2019-08-02 10:39:00,89.16,89.16,89.16,89.16,553.0
2019-08-02 10:40:00,89.21,89.21,89.2,89.205,922.0
2019-08-02 10:41:00,89.19,89.19,89.19,89.19,430.0
2019-08-02 10:42:00,89.18,89.18,89.18,89.18,149.0
2019-08-02 10:43:00,89.19,89.19,89.1,89.1,5012.0
2019-08-02 10:45:00,89.1634,89.17,89.06,89.17,5172.0
2019-08-02 10:46:00,89.16,89.23,89.16,89.21,1332.0
2019-08-02 10:47:00,89.21,89.21,89.19,89.19,772.0
2019-08-02 10:48:00,89.19,89.23,89.185,89.23,647.0
2019-08-02 10:49:00,89.2,89.2,89.17,89.195,657.0
2019-08-02 10:50:00,89.22,89.22,89.17,89.17,899.0
2019-08-02 10:51:00,89.185,89.185,89.15,89.15,261.0
2019-08-02 10:52:00,89.14,89.18,89.14,89.18,623.0
2019-08-02 10:53:00,89.145,89.15,89.11,89.11,519.0
2019-08-02 10:54:00,89.18,89.18,89.14,89.16,1028.0
2019-08-02 10:55:00,89.135,89.2,89.09,89.2,485.0
2019-08-02 10:56:00,89.16,89.16,89.16,89.16,105.0
2019-08-02 10:57:00,89.16,89.16,89.13,89.15,611.0
2019-08-02 10:58:00,89.21,89.23,89.21,89.23,1713.0
2019-08-02 10:59:00,89.215,89.215,89.16,89.205,576.0
2019-08-02 11:00:00,89.18,89.19,89.14,89.14,868.0
2019-08-02 11:01:00,89.16,89.16,89.1,89.11,897.0
2019-08-02 11:02:00,89.11,89.11,89.06,89.105,1114.0
2019-08-02 11:03:00,89.06,89.15,89.06,89.15,1515.0
2019-08-02 11:04:00,89.12,89.14,89.09,89.095,1780.0
2019-08-02 11:05:00,89.1,89.1,89.1,89.1,266.0
2019-08-02 11:06:00,89.12,89.18,89.12,89.13,1790.0
2019-08-02 11:07:00,89.13,89.13,89.1,89.12,1120.0
2019-08-02 11:08:00,89.06,89.09,89.06,89.09,247.0
2019-08-02 11:09:00,89.13,89.13,89.1,89.1,1003.0
2019-08-02 11:10:00,89.1,89.115,89.09,89.09,604.0
2019-08-02 11:11:00,89.11,89.13,89.09,89.11,1717.0
2019-08-02 11:12:00,89.15,89.15,89.12,89.14,1789.0
2019-08-02 11:13:00,89.14,89.16,89.13,89.14,1911.0
2019-08-02 11:14:00,89.135,89.155,89.09,89.09,1212.0
2019-08-02 11:15:00,89.1,89.1,89.07,89.07,1372.0
2019-08-02 11:16:00,89.075,89.11,89.055,89.09,2061.0
2019-08-02 11:17:00,89.1,89.1,89.1,89.1,130.0
2019-08-02 11:18:00,89.11,89.16,89.1,89.16,3632.0
2019-08-02 11:19:00,89.19,89.22,89.175,89.19,2372.0
2019-08-02 11:20:00,89.215,89.215,89.2,89.2,306.0
2019-08-02 11:21:00,89.19,89.19,89.125,89.155,1523.0
2019-08-02 11:22:00,89.145,89.145,89.11,89.11,646.0
2019-08-02 11:23:00,89.12,89.13,89.1,89.13,2533.0
2019-08-02 11:24:00,89.15,89.18,89.13,89.155,1729.0
2019-08-02 11:25:00,89.16,89.16,89.14,89.16,1292.0
2019-08-02 11:26:00,89.165,89.19,89.16,89.17,1207.0
2019-08-02 11:27:00,89.16,89.16,89.16,89.16,124.0
2019-08-02 11:28:00,89.16,89.16,89.14,89.15,1259.0
2019-08-02 11:29:00,89.16,89.2,89.16,89.2,1456.0
2019-08-02 11:30:00,89.19,89.19,89.15,89.15,1077.0
2019-08-02 11:31:00,89.175,89.195,89.17,89.19,1209.0
2019-08-02 11:32:00,89.22,89.24,89.22,89.24,763.0
2019-08-02 11:34:00,89.24,89.25,89.15,89.17,2048.0
2019-08-02 11:35:00,89.185,89.19,89.17,89.17,1235.0
2019-08-02 11:36:00,89.18,89.18,89.18,89.18,221.0
2019-08-02 11:37:00,89.19,89.19,89.17,89.17,1170.0
2019-08-02 11:38:00,89.21,89.21,89.15,89.15,1259.0
2019-08-02 11:39:00,89.115,89.15,89.115,89.15,202.0
2019-08-02 11:40:00,89.11,89.13,89.11,89.13,445.0
2019-08-02 11:41:00,89.05,89.05,88.985,88.985,7579.0
2019-08-02 11:42:00,89.02,89.03,89.005,89.03,1749.0
2019-08-02 11:43:00,89.0501,89.15,89.03,89.15,6767.0
2019-08-02 11:44:00,89.15,89.15,89.11,89.15,1814.0
2019-08-02 11:45:00,89.16,89.16,89.12,89.15,1885.0
2019-08-02 11:46:00,89.15,89.17,89.15,89.17,697.0
2019-08-02 11:47:00,89.17,89.17,89.14,89.16,3201.0
2019-08-02 11:48:00,89.16,89.16,89.1378,89.16,1845.0
2019-08-02 11:49:00,89.16,89.17,89.15,89.17,2142.0
2019-08-02 11:50:00,89.19,89.22,89.19,89.21,1610.0
2019-08-02 11:51:00,89.23,89.265,89.1851,89.1851,4272.0
2019-08-02 11:52:00,89.2251,89.28,89.2251,89.28,2467.0
2019-08-02 11:53:00,89.3,89.33,89.24,89.27,3253.0
2019-08-02 11:54:00,89.26,89.36,89.26,89.32,1222.0
2019-08-02 11:55:00,89.35,89.41,89.33,89.4,1121.0
2019-08-02 11:56:00,89.44,89.45,89.43,89.445,3413.0
2019-08-02 11:57:00,89.46,89.48,89.42,89.42,2023.0
2019-08-02 11:58:00,89.43,89.48,89.41,89.45,2512.0
2019-08-02 12:00:00,89.52,89.52,89.52,89.52,3178.0
2019-08-02 12:01:00,89.54,89.56,89.54,89.56,2353.0
2019-08-02 12:02:00,89.56,89.57,89.53,89.53,1543.0
2019-08-02 12:03:00,89.556,89.57,89.556,89.57,1388.0
2019-08-02 12:05:00,89.61,89.61,89.61,89.61,1731.0
2019-08-02 12:06:00,89.61,89.61,89.61,89.61,2396.0
2019-08-02 12:07:00,89.59,89.6,89.555,89.555,1848.0
2019-08-02 12:08:00,89.56,89.63,89.56,89.63,771.0
2019-08-02 12:09:00,89.63,89.68,89.63,89.68,1366.0
2019-08-02 12:10:00,89.68,89.69,89.68,89.69,856.0
2019-08-02 12:11:00,89.68,89.7,89.68,89.7,403.0
2019-08-02 12:12:00,89.68,89.7,89.675,89.69,2791.0
2019-08-02 12:13:00,89.68,89.68,89.65,89.68,1784.0
2019-08-02 12:14:00,89.68,89.68,89.67,89.67,1696.0
2019-08-02 12:15:00,89.64,89.66,89.62,89.66,1018.0
2019-08-02 12:16:00,89.68,89.71,89.66,89.66,914.0
2019-08-02 12:17:00,89.66,89.66,89.64,89.65,2278.0
2019-08-02 12:18:00,89.69,89.71,89.69,89.71,2154.0
2019-08-02 12:19:00,89.67,89.725,89.67,89.725,3401.0
2019-08-02 12:20:00,89.74,89.75,89.74,89.75,1354.0
2019-08-02 12:21:00,89.75,89.765,89.75,89.765,917.0
2019-08-02 12:22:00,89.77,89.79,89.77,89.77,3244.0
2019-08-02 12:23:00,89.77,89.8,89.75,89.8,1541.0
2019-08-02 12:24:00,89.78,89.78,89.74,89.74,223.0
2019-08-02 12:25:00,89.74,89.78,89.74,89.77,3372.0
2019-08-02 12:26:00,89.78,89.79,89.78,89.79,411.0
2019-08-02 12:27:00,89.81,89.81,89.77,89.79,2254.0
2019-08-02 12:28:00,89.775,89.775,89.775,89.775,144.0
2019-08-02 12:29:00,89.81,89.83,89.78,89.81,2119.0
2019-08-02 12:30:00,89.83,89.84,89.82,89.825,1392.0
2019-08-02 12:31:00,89.88,89.88,89.88,89.88,1109.0
2019-08-02 12:32:00,89.85,89.87,89.82,89.82,3584.0
2019-08-02 12:33:00,89.83,89.84,89.82,89.84,1221.0
2019-08-02 12:34:00,89.81,89.83,89.79,89.83,1348.0
2019-08-02 12:35:00,89.85,89.89,89.85,89.86,1103.0
2019-08-02 12:36:00,89.86,89.89,89.86,89.88,847.0
2019-08-02 12:37:00,89.86,89.88,89.825,89.85,6250.0
2019-08-02 12:38:00,89.83,89.89,89.825,89.89,2048.0
2019-08-02 12:39:00,89.89,89.91,89.88,89.88,962.0
2019-08-02 12:40:00,89.9,89.9,89.87,89.87,853.0
2019-08-02 12:41:00,89.85,89.86,89.85,89.86,418.0
2019-08-02 12:42:00,89.8419,89.8419,89.79,89.83,1705.0
2019-08-02 12:43:00,89.79,89.81,89.79,89.81,724.0
2019-08-02 12:44:00,89.82,89.9,89.81,89.9,1495.0
2019-08-02 12:45:00,89.89,89.93,89.89,89.91,1312.0
2019-08-02 12:46:00,89.89,89.91,89.866,89.88,1424.0
2019-08-02 12:47:00,89.85,89.85,89.81,89.815,2351.0
2019-08-02 12:48:00,89.8,89.8,89.78,89.78,619.0
2019-08-02 12:49:00,89.78,89.8,89.77,89.77,1586.0
2019-08-02 12:50:00,89.76,89.77,89.74,89.74,1407.0
2019-08-02 12:52:00,89.7,89.77,89.7,89.75,1563.0
2019-08-02 12:53:00,89.74,89.74,89.73,89.73,622.0
2019-08-02 12:54:00,89.74,89.75,89.73,89.74,715.0
2019-08-02 12:55:00,89.71,89.71,89.66,89.68,1749.0
2019-08-02 12:56:00,89.67,89.71,89.67,89.69,1224.0
2019-08-02 12:57:00,89.655,89.655,89.64,89.64,421.0
2019-08-02 12:58:00,89.65,89.65,89.58,89.61,914.0
2019-08-02 12:59:00,89.59,89.6,89.58,89.58,622.0
2019-08-02 13:00:00,89.56,89.575,89.56,89.575,414.0
2019-08-02 13:01:00,89.54,89.58,89.54,89.54,1788.0
2019-08-02 13:02:00,89.53,89.56,89.49,89.5,2833.0
2019-08-02 13:03:00,89.53,89.55,89.53,89.55,444.0
2019-08-02 13:04:00,89.55,89.58,89.53,89.55,1720.0
2019-08-02 13:05:00,89.52,89.54,89.52,89.54,702.0
2019-08-02 13:06:00,89.52,89.52,89.51,89.51,507.0
2019-08-02 13:07:00,89.52,89.54,89.5,89.54,1312.0
2019-08-02 13:08:00,89.52,89.56,89.52,89.56,585.0
2019-08-02 13:09:00,89.53,89.54,89.5,89.52,1031.0
2019-08-02 13:10:00,89.52,89.57,89.52,89.57,1284.0
2019-08-02 13:11:00,89.56,89.56,89.53,89.53,899.0
2019-08-02 13:12:00,89.47,89.5,89.43,89.46,1469.0
2019-08-02 13:13:00,89.46,89.47,89.43,89.46,1627.0
2019-08-02 13:14:00,89.47,89.51,89.46,89.5,1653.0
2019-08-02 13:15:00,89.48,89.49,89.42,89.43,654.0
2019-08-02 13:16:00,89.43,89.46,89.43,89.44,910.0
2019-08-02 13:17:00,89.44,89.48,89.44,89.48,1232.0
2019-08-02 13:18:00,89.44,89.45,89.41,89.41,925.0
2019-08-02 13:19:00,89.4,89.43,89.3823,89.43,2324.0
2019-08-02 13:20:00,89.39,89.43,89.39,89.43,3845.0
2019-08-02 13:21:00,89.4,89.43,89.38,89.43,2006.0
2019-08-02 13:22:00,89.42,89.43,89.4,89.43,913.0
2019-08-02 13:23:00,89.43,89.48,89.43,89.455,1603.0
2019-08-02 13:24:00,89.44,89.46,89.44,89.46,675.0
2019-08-02 13:25:00,89.41,89.44,89.41,89.44,838.0
2019-08-02 13:26:00,89.45,89.45,89.42,89.43,1202.0
2019-08-02 13:27:00,89.415,89.43,89.415,89.43,411.0
2019-08-02 13:28:00,89.41,89.44,89.41,89.42,1446.0
2019-08-02 13:29:00,89.45,89.45,89.4,89.4,382.0
2019-08-02 13:30:00,89.44,89.44,89.4,89.425,1710.0
2019-08-02 13:31:00,89.4,89.45,89.4,89.41,1180.0
2019-08-02 13:32:00,89.44,89.44,89.365,89.37,1441.0
2019-08-02 13:33:00,89.36,89.38,89.36,89.36,403.0
2019-08-02 13:34:00,89.365,89.39,89.35,89.38,1775.0
2019-08-02 13:35:00,89.37,89.37,89.35,89.35,1003.0
2019-08-02 13:36:00,89.36,89.38,89.33,89.35,1100.0
2019-08-02 13:37:00,89.335,89.335,89.31,89.31,458.0
2019-08-02 13:38:00,89.325,89.325,89.28,89.31,2263.0
2019-08-02 13:39:00,89.31,89.32,89.31,89.32,309.0
2019-08-02 13:40:00,89.34,89.36,89.34,89.36,606.0
2019-08-02 13:41:00,89.37,89.38,89.36,89.38,915.0
2019-08-02 13:42:00,89.37,89.44,89.37,89.42,3337.0
2019-08-02 13:43:00,89.39,89.43,89.39,89.4081,1044.0
2019-08-02 13:44:00,89.41,89.45,89.41,89.44,2037.0
2019-08-02 13:45:00,89.43,89.44,89.41,89.43,640.0
2019-08-02 13:46:00,89.42,89.49,89.42,89.49,2244.0
2019-08-02 13:47:00,89.49,89.49,89.46,89.47,848.0
2019-08-02 13:48:00,89.49,89.51,89.46,89.48,1660.0
2019-08-02 13:49:00,89.45,89.46,89.45,89.46,396.0
2019-08-02 13:50:00,89.43,89.44,89.42,89.425,1604.0
2019-08-02 13:51:00,89.42,89.42,89.42,89.42,248.0
2019-08-02 13:52:00,89.43,89.44,89.43,89.44,500.0
2019-08-02 13:53:00,89.47,89.47,89.42,89.47,1626.0
2019-08-02 13:54:00,89.41,89.45,89.41,89.44,1213.0
2019-08-02 13:55:00,89.44,89.46,89.43,89.44,1654.0
2019-08-02 13:56:00,89.445,89.48,89.43,89.48,1886.0
2019-08-02 13:57:00,89.47,89.49,89.45,89.47,917.0
2019-08-02 13:58:00,89.45,89.45,89.43,89.43,1548.0
2019-08-02 13:59:00,89.47,89.48,89.43,89.48,1028.0
2019-08-02 14:00:00,89.48,89.49,89.44,89.44,2393.0
2019-08-02 14:01:00,89.44,89.47,89.43,89.43,3943.0
2019-08-02 14:02:00,89.41,89.45,89.41,89.45,1828.0
2019-08-02 14:03:00,89.44,89.45,89.4,89.4,1271.0
2019-08-02 14:04:00,89.43,89.43,89.43,89.43,100.0
2019-08-02 14:05:00,89.48,89.51,89.48,89.5,3532.0
2019-08-02 14:08:00,89.7,89.7,89.63,89.65,7280.0
2019-08-02 14:09:00,89.65,89.68,89.65,89.65,410.0
2019-08-02 14:10:00,89.64,89.65,89.61,89.61,1199.0
2019-08-02 14:11:00,89.63,89.65,89.61,89.62,2326.0
2019-08-02 14:12:00,89.62,89.64,89.62,89.62,1213.0
2019-08-02 14:13:00,89.62,89.64,89.62,89.63,877.0
2019-08-02 14:14:00,89.64,89.67,89.64,89.66,2316.0
2019-08-02 14:15:00,89.6688,89.7,89.64,89.7,1501.0
2019-08-02 14:16:00,89.67,89.74,89.67,89.68,1280.0
2019-08-02 14:17:00,89.68,89.7,89.67,89.67,1574.0
2019-08-02 14:18:00,89.67,89.69,89.62,89.635,2266.0
2019-08-02 14:19:00,89.655,89.68,89.63,89.68,548.0
2019-08-02 14:20:00,89.67,89.69,89.67,89.69,517.0
2019-08-02 14:21:00,89.69,89.71,89.67,89.68,1864.0
2019-08-02 14:22:00,89.665,89.68,89.65,89.68,1400.0
2019-08-02 14:23:00,89.69,89.7,89.66,89.69,970.0
2019-08-02 14:24:00,89.71,89.75,89.71,89.745,1386.0
2019-08-02 14:25:00,89.79,89.83,89.78,89.795,4214.0
2019-08-02 14:26:00,89.8,89.84,89.8,89.81,1706.0
2019-08-02 14:27:00,89.81,89.81,89.77,89.78,2245.0
2019-08-02 14:28:00,89.78,89.78,89.75,89.76,842.0
2019-08-02 14:29:00,89.73,89.76,89.71,89.75,1959.0
2019-08-02 14:30:00,89.71,89.76,89.71,89.74,1736.0
2019-08-02 14:31:00,89.75,89.76,89.74,89.74,651.0
2019-08-02 14:32:00,89.76,89.77,89.74,89.75,1337.0
2019-08-02 14:33:00,89.75,89.75,89.74,89.75,484.0
2019-08-02 14:34:00,89.74,89.77,89.7,89.74,2231.0
2019-08-02 14:35:00,89.74,89.76,89.72,89.75,1122.0
2019-08-02 14:37:00,89.7,89.78,89.7,89.78,1595.0
2019-08-02 14:38:00,89.82,89.82,89.76,89.79,867.0
2019-08-02 14:39:00,89.7776,89.79,89.75,89.79,1166.0
2019-08-02 14:40:00,89.78,89.79,89.77,89.77,612.0
2019-08-02 14:41:00,89.8,89.8,89.74,89.75,2404.0
2019-08-02 14:42:00,89.75,89.75,89.69,89.72,682.0
2019-08-02 14:43:00,89.69,89.75,89.69,89.72,1429.0
2019-08-02 14:44:00,89.79,89.79,89.76,89.79,878.0
2019-08-02 14:45:00,89.76,89.765,89.73,89.765,871.0
2019-08-02 14:46:00,89.76,89.76,89.735,89.735,553.0
2019-08-02 14:47:00,89.72,89.75,89.72,89.72,1116.0
2019-08-02 14:48:00,89.7,89.72,89.65,89.65,1302.0
2019-08-02 14:49:00,89.67,89.69,89.64,89.66,2601.0
2019-08-02 14:50:00,89.63,89.68,89.63,89.68,1128.0
2019-08-02 14:51:00,89.64,89.67,89.64,89.67,1381.0
2019-08-02 14:52:00,89.6406,89.66,89.6406,89.66,672.0
2019-08-02 14:53:00,89.65,89.67,89.63,89.66,1967.0
2019-08-02 14:54:00,89.64,89.66,89.62,89.62,1726.0
2019-08-02 14:55:00,89.67,89.69,89.66,89.67,813.0
2019-08-02 14:56:00,89.65,89.67,89.63,89.66,1843.0
2019-08-02 14:57:00,89.63,89.63,89.59,89.61,1409.0
2019-08-02 14:58:00,89.61,89.67,89.61,89.67,1095.0
2019-08-02 14:59:00,89.665,89.665,89.665,89.665,101.0
2019-08-02 15:00:00,89.665,89.72,89.665,89.72,932.0
2019-08-02 15:01:00,89.73,89.78,89.71,89.75,2672.0
2019-08-02 15:02:00,89.775,89.84,89.775,89.84,2048.0
2019-08-02 15:03:00,89.81,89.84,89.81,89.84,2916.0
2019-08-02 15:04:00,89.81,89.89,89.8,89.88,2351.0
2019-08-02 15:05:00,89.89,89.89,89.84,89.86,1826.0
2019-08-02 15:06:00,89.85,89.88,89.85,89.88,505.0
2019-08-02 15:07:00,89.86,89.89,89.84,89.84,929.0
2019-08-02 15:08:00,89.83,89.83,89.78,89.78,2515.0
2019-08-02 15:09:00,89.82,89.87,89.82,89.87,1001.0
2019-08-02 15:10:00,89.82,89.82,89.8,89.8,325.0
2019-08-02 15:11:00,89.78,89.81,89.78,89.81,309.0
2019-08-02 15:12:00,89.76,89.76,89.73,89.74,2863.0
2019-08-02 15:13:00,89.72,89.78,89.72,89.78,1065.0
2019-08-02 15:14:00,89.77,89.78,89.73,89.74,1062.0
2019-08-02 15:15:00,89.76,89.77,89.725,89.77,1017.0
2019-08-02 15:16:00,89.74,89.76,89.73,89.74,1185.0
2019-08-02 15:17:00,89.75,89.76,89.69,89.73,2469.0
2019-08-02 15:18:00,89.73,89.75,89.72,89.75,1283.0
2019-08-02 15:19:00,89.81,89.81,89.77,89.8,1603.0
2019-08-02 15:20:00,89.8,89.83,89.8,89.8,684.0
2019-08-02 15:21:00,89.8,89.88,89.8,89.88,2028.0
2019-08-02 15:22:00,89.87,89.885,89.82,89.82,1100.0
2019-08-02 15:23:00,89.88,89.95,89.86,89.91,1700.0
2019-08-02 15:24:00,89.89,89.95,89.89,89.91,1699.0
2019-08-02 15:25:00,89.95,89.95,89.92,89.95,1725.0
2019-08-02 15:26:00,89.92,89.98,89.92,89.98,1197.0
2019-08-02 15:27:00,89.99,90.08,89.975,90.02,4774.0
2019-08-02 15:28:00,90.01,90.01,89.95,89.98,1510.0
2019-08-02 15:29:00,90.005,90.03,89.97,90.02,1323.0
2019-08-02 15:30:00,90.0,90.0,89.97,89.99,3366.0
2019-08-02 15:31:00,89.98,90.005,89.96,90.0,1808.0
2019-08-02 15:32:00,90.0,90.1,90.0,90.04,2637.0
2019-08-02 15:33:00,90.02,90.04,89.97,89.98,1760.0
2019-08-02 15:34:00,89.98,90.01,89.96,90.0,2137.0
2019-08-02 15:35:00,89.99,90.03,89.97,90.03,1073.0
2019-08-02 15:36:00,90.03,90.07,90.01,90.07,2692.0
2019-08-02 15:37:00,90.07,90.31,90.07,90.3,7589.0
2019-08-02 15:38:00,90.26,90.46,90.24,90.32,13379.0
2019-08-02 15:39:00,90.31,90.33,90.22,90.22,3081.0
2019-08-02 15:40:00,90.21,90.23,90.15,90.18,2150.0
2019-08-02 15:41:00,90.2,90.23,90.11,90.15,2342.0
2019-08-02 15:42:00,90.14,90.19,90.09,90.09,1673.0
2019-08-02 15:43:00,90.09,90.12,90.04,90.07,4065.0
2019-08-02 15:44:00,90.08,90.1,90.04,90.1,3804.0
2019-08-02 15:45:00,90.11,90.16,90.11,90.13,4932.0
2019-08-02 15:46:00,90.15,90.18,90.06,90.08,5776.0
2019-08-02 15:47:00,90.07,90.09,90.04,90.09,4789.0
2019-08-02 15:48:00,90.1,90.11,90.06,90.08,3707.0
2019-08-02 15:49:00,90.07,90.11,90.06,90.11,4873.0
2019-08-02 15:50:00,90.11,90.13,90.07,90.07,4746.0
2019-08-02 15:51:00,90.07,90.09,90.04,90.07,12561.0
2019-08-02 15:52:00,90.04,90.07,89.99,90.01,8427.0
2019-08-02 15:53:00,90.0,90.05,89.98,89.98,7190.0
2019-08-02 15:54:00,89.98,90.0,89.87,89.89,13251.0
2019-08-02 15:55:00,89.89,89.94,89.875,89.88,20165.0
2019-08-02 15:56:00,89.87,90.03,89.87,90.02,20160.0
2019-08-02 15:57:00,90.01,90.07,89.99,90.07,20421.0
